id,mean,median,min,max,sd,type,landcover,geometry
jungle_2821,0.15414231087471456,0.1615369643298184,-0.2190985962374973,0.6339007639913782,0.1546752207356976,jungle,10,"c(19.8940389260791, -1.25937043066835)"
jungle_2822,0.15703983539264738,0.1599212726544264,-0.2316696310459972,0.5659581358413635,0.1572462420377418,jungle,10,"c(21.0018934966034, -5.02612035044797)"
jungle_2823,0.14856004854244262,0.1506604793304116,-0.1160163285540311,0.742819098275442,0.144784847179134,jungle,10,"c(21.8372575212997, -3.6773023377464)"
jungle_2824,0.1345944071225402,0.12924308554032532,-0.2381218140983128,0.4737920499673162,0.14552677122489774,jungle,10,"c(23.2279233528351, -4.8455259332283)"
jungle_2825,0.1480080023449962,0.14279926538325266,-0.1304832035538717,0.518002741093558,0.14102196686633633,jungle,10,"c(21.3080878728191, -2.74986482975399)"
jungle_2826,0.1446498057245989,0.1430459646343166,-0.1249409936990125,0.4970996417446653,0.14034226933843486,jungle,10,"c(25.1861228780214, -2.25218348969118)"
jungle_2827,0.1495169722382495,0.15717879219371744,-0.1556350777094868,0.6867088477916262,0.13379221727095048,jungle,10,"c(22.1125771642853, -3.32800382410341)"
jungle_2828,0.16982158782660273,0.15744282042972735,-0.1831864434910568,0.7213564626409129,0.14811261741554582,jungle,10,"c(20.2625477353655, -2.22351812008539)"
jungle_2829,0.14580137408691912,0.13921565293559063,-0.1380703304511337,0.6002221749361154,0.14554236894261616,jungle,10,"c(22.3094375202295, -4.36976867285424)"
jungle_2830,0.17794282818068918,0.1700901791253439,-0.1613198386128666,0.8017310122914614,0.16002844154364101,jungle,10,"c(20.7405451603828, -0.255788449068854)"
jungle_2831,0.15607336410019115,0.14421657292146875,-0.1196984984861953,0.5351126142464993,0.1475170123485929,jungle,10,"c(23.5426328912169, -3.30732254337103)"
jungle_2832,0.16983319066922195,0.15798407574724171,-0.2318497283266534,0.7213955975428267,0.1582336850576754,jungle,10,"c(21.4840584787765, -1.56653013008086)"
jungle_2833,0.1688735444066892,0.15320620765272025,-0.1775711998547515,0.8857398484670841,0.15747631963153166,jungle,10,"c(21.7842236500651, -1.02269347862387)"
jungle_2834,0.1568660463951057,0.14566016381605165,-0.1469070402696765,0.5293144290671593,0.14775323406682891,jungle,10,"c(24.5150537859022, -4.14353425330455)"
jungle_2835,0.15081179802192635,0.14505154695667916,-0.1309774696891559,0.6296921566980762,0.1494300753024215,jungle,10,"c(21.9819000051309, -2.62507291977932)"
jungle_2836,0.17196015782156604,0.17376469856373816,-0.2284920556863679,0.7405230603481725,0.17047376870652406,jungle,10,"c(19.848447489186, -3.26529672904338)"
jungle_2837,0.16343417212769845,0.14999606398542997,-0.1746884967264342,0.556927204521446,0.1472134551586503,jungle,10,"c(23.6301826927799, -0.476503994828134)"
jungle_2838,0.16061429081849862,0.14223758230156766,-0.0944064633889795,0.5291605684066248,0.1478505304775375,jungle,10,"c(22.9082592608082, -0.8103762438164)"
jungle_2839,0.15167615084278604,0.15150900497889136,-0.2512486144181196,0.570044226622923,0.13824380489871174,jungle,10,"c(20.9619904174119, -1.33373825500371)"
jungle_2840,0.17093000200770267,0.16153555005639325,-0.2538277445469508,1.365370107861992,0.1921143064899883,jungle,10,"c(20.1016741162421, -3.05582679622119)"
jungle_2841,0.13629586539623129,0.1372359326754071,-0.1288852895521529,0.5718415835046118,0.13499774715915605,jungle,10,"c(21.6417040825489, -3.00825402406525)"
jungle_2842,0.1675601167840276,0.1630391896293471,-0.1605652735714801,0.7214615711901321,0.1667536956165895,jungle,10,"c(21.483160947682, -4.40750088130872)"
jungle_2843,0.16699404050159067,0.18110524250726173,-0.2558365924074638,0.6205609189000001,0.16472201511790563,jungle,10,"c(19.8337919735269, -3.25190504949947)"
jungle_2844,0.1615561771704127,0.16763580321134663,-0.1152340593140453,0.6154525686163452,0.1502302010014954,jungle,10,"c(21.6514151607266, -2.09291514665074)"
jungle_2845,0.15317249108117684,0.13510462504206405,-0.131023009069151,0.6021043198463982,0.15097683374555407,jungle,10,"c(23.1994671721391, -4.06737907055605)"
jungle_2846,0.13255488900206533,0.13506214725094576,-0.1878927951764718,0.465378289856614,0.13625898301174458,jungle,10,"c(25.0119154514815, -2.04775776266393)"
jungle_2847,0.13591037900124506,0.13215426560540616,-0.1609494531329455,0.4791339904629668,0.14184229083169808,jungle,10,"c(23.3478489072257, -4.66475031474869)"
jungle_2848,0.1541566221329623,0.15289884042074053,-0.2014900267548127,0.5768098872509272,0.14476199576146156,jungle,10,"c(22.8819186052808, -1.77843494157337)"
jungle_2849,0.15691143857610587,0.14550879425337834,-0.1452171677350472,0.5748805133042341,0.14626416872488385,jungle,10,"c(22.4669895048219, -4.02743737399474)"
jungle_2850,0.1558978695800817,0.14472798809073684,-0.1145275965955518,0.5712496004643903,0.14727375573870577,jungle,10,"c(23.7649994914471, -0.479962839992138)"
jungle_2851,0.15273318270096253,0.13949684062710174,-0.139869077042533,0.5978459298857091,0.1536130486849793,jungle,30,"c(19.898724568806, -4.25011831487659)"
jungle_2852,0.18244740920271713,0.16155203254180014,-0.2479794474642714,1.362465548356236,0.20422872778232506,jungle,10,"c(20.307100788931, -2.40903490669889)"
jungle_2853,0.15431542026929218,0.1347556298388244,-0.1555984806640505,0.778427653903669,0.14823527018351695,jungle,10,"c(22.427747579237, -0.549705042901757)"
jungle_2854,0.15446140085335325,0.1477042980155746,-0.1895982602416167,1.1774367760901172,0.16832963143923668,jungle,10,"c(20.6596103217105, -3.20739641986786)"
jungle_2855,0.15647277099093335,0.14388350018637336,-0.1296715422846207,0.5957634299311342,0.1446418104645309,jungle,10,"c(21.7724200474331, -4.84170206999135)"
jungle_2856,0.1571720274440552,0.15589323425789953,-0.1663648119968986,0.7348444623295868,0.15526399353550424,jungle,10,"c(20.596880755823, -1.75428269672816)"
jungle_2857,0.17665417672404904,0.16555064619874035,-0.1322421179356533,0.9471163893203258,0.16369017136398192,jungle,10,"c(21.9456702116584, -1.56572834763847)"
jungle_2858,0.17345505782354897,0.17610422013092164,-0.0920585506842832,0.8284010175575778,0.17321954191359062,jungle,10,"c(20.9098699850039, -4.08649601463658)"
jungle_2859,0.14850814125028386,0.13196236370761166,-0.1271098371782868,0.4731512670134986,0.13242190896749628,jungle,10,"c(23.2780089785921, -0.717270970718595)"
jungle_2860,0.192070691534769,0.16903424323904986,-0.1291108691841277,0.8316955200295798,0.1695882419904498,jungle,10,"c(21.093700198769, 0.00839497363470456)"
jungle_2861,0.18370522687750038,0.17087342403849104,-0.1008310966452913,0.8448011153527738,0.16588657174780558,jungle,10,"c(20.7925796215877, -0.0914291533308358)"
jungle_2862,0.15194285546920974,0.1410339662158572,-0.1494584507670771,0.5263617446103444,0.14823996507874856,jungle,10,"c(23.4030196718666, -1.29741849171966)"
jungle_2863,0.16304356063601594,0.14244672418421667,-0.1239345319684038,0.6155377701530983,0.14427385387572142,jungle,10,"c(22.7063770272684, -2.8843211928807)"
jungle_2864,0.17449966036800807,0.1675988904080388,-0.1170699853303786,0.9587449897109522,0.17462211504425124,jungle,10,"c(20.4452202455417, -0.372918920158005)"
jungle_2865,0.14672910069208672,0.14611235771631786,-0.1907409120368468,0.4819167595709273,0.1430136577354896,jungle,10,"c(23.5821851887882, -4.47090497446852)"
jungle_2866,0.14915072275824826,0.13298107165419387,-0.1878292555928067,0.7758439638361592,0.15660618914228266,jungle,10,"c(24.6103982172729, -3.62645980154809)"
jungle_2867,0.1560878922867944,0.1625316972956424,-0.1820604620790309,0.4756385561736793,0.13940240908714288,jungle,10,"c(19.320158182807, -3.52486222137558)"
jungle_2868,0.1414871196919393,0.15002079015991746,-0.1502431797114334,0.5654618026992435,0.14850613808406032,jungle,10,"c(23.2552716629355, -4.49396637562308)"
jungle_2869,0.1468874767049066,0.13528705744933733,-0.1151899268305671,0.5598236448026863,0.150530248217249,jungle,10,"c(23.1510817969624, -2.77464075458718)"
jungle_2870,0.14861770427748008,0.1461295353795556,-0.1219438073579713,0.5965866294501143,0.1429532317843426,jungle,10,"c(23.2662885454266, -3.85497928337082)"
jungle_2871,0.15346236173807726,0.14796745020499055,-0.1490667461112386,0.5638080582343246,0.14885095541720939,jungle,10,"c(24.555835032852, -1.48617941701793)"
jungle_2872,0.16595340096757397,0.15801745211739654,-0.1143644211176072,0.6187500052786091,0.14358257990904652,jungle,10,"c(24.4800687377783, -0.253619117401726)"
jungle_2873,0.13768567430123854,0.13648273047282194,-0.1177771158359671,0.6571601784414016,0.13636607347220234,jungle,10,"c(22.5195347961396, -3.4648882399146)"
jungle_2874,0.16260757361159853,0.1667162676162422,-0.1600241423219841,0.7849391041420443,0.15056085094391916,jungle,10,"c(22.5490318646532, -1.32143713547646)"
jungle_2875,0.1637958609008404,0.15191209070750994,-0.119856788939094,0.5594083201004347,0.1487198182161321,jungle,10,"c(23.8111037929966, -0.106120132844484)"
jungle_2876,0.15876307179672391,0.14502814925289856,-0.1287062981270506,0.6217003266599547,0.14500708730279935,jungle,10,"c(22.8391680128646, -1.10506739029669)"
jungle_2877,0.1548803296971529,0.1528260885298418,-0.1411006131804133,0.6045198113764308,0.15157065463183061,jungle,10,"c(21.2621390290794, -2.15239857602079)"
jungle_2878,0.16200185685458887,0.16237166847385898,-0.189300306371501,1.0466276612293497,0.17198771395588702,jungle,10,"c(20.0409108124678, -2.4817851173744)"
jungle_2879,0.13020878314424433,0.13986085740848647,-0.1469575112981105,0.4966669613953664,0.12967339112150147,jungle,10,"c(25.0326929450521, -1.97939507296034)"
jungle_2880,0.15119624919789504,0.1463014771030473,-0.1312248227573856,0.5290171246231427,0.14273614664640405,jungle,10,"c(23.309857603495, -0.734834026369219)"
jungle_2881,0.13732825716084435,0.12923210078902295,-0.2658333518438611,0.4799635398799836,0.13631776714822913,jungle,10,"c(24.7846126270819, -2.43621080244383)"
jungle_2882,0.17623688928000486,0.17539300737816949,-0.0840029400409329,0.828268096429087,0.15969882302137964,jungle,10,"c(20.5093817389488, -3.33024676791663)"
jungle_2883,0.1537685563451485,0.1496158408340178,-0.1116377341318061,0.5705434001765879,0.1419605814580281,jungle,10,"c(23.2602461503944, -2.44475809973052)"
jungle_2884,0.15443077883961961,0.15351077171112926,-0.1653343040400484,0.5003831083388208,0.1431422520312277,jungle,10,"c(22.9648342625759, -0.430541825187098)"
jungle_2885,0.15427090981852762,0.14568003075179042,-0.1747361562858509,0.5708066186666455,0.15164091230455673,jungle,10,"c(21.4000669007552, -4.32438582128811)"
jungle_2886,0.1523416281713939,0.14054602522867893,-0.088416848678571,0.5465575479278102,0.1434889552333597,jungle,10,"c(23.523430385919, -1.68795742113499)"
jungle_2887,0.15426677882200787,0.14484662357832764,-0.1856533310784285,0.6410339514976482,0.1535142550380117,jungle,10,"c(23.4119642172814, -3.82348584933739)"
jungle_2888,0.1363442422216733,0.13165307151490635,-0.1331747856351474,0.8114844290359661,0.14072213776064962,jungle,10,"c(21.9100016192325, -3.6672163515496)"
jungle_2889,0.14775289838340053,0.14380060885412616,-0.1518121768939838,0.6352833538621412,0.148758608724931,jungle,10,"c(23.2732793916123, -5.03423447092422)"
jungle_2890,0.1346897345376906,0.11731433716257794,-0.1032461160805912,0.5751980464112545,0.138392273331845,jungle,10,"c(25.2090942380824, -1.4236742921902)"
jungle_2891,0.14973783363931722,0.136470479401386,-0.1683697176768638,0.5597331808924336,0.1395019933795807,jungle,10,"c(21.056710067597, -1.26174883762331)"
jungle_2892,0.1670151114311912,0.15779625126008645,-0.0993578573788104,0.5354644241378902,0.14852484639802138,jungle,10,"c(21.5408868493231, -0.576424388522925)"
jungle_2893,0.16550284483472152,0.13900449535095705,-0.2937048627045941,0.6683026183098159,0.15838556955404826,jungle,10,"c(20.8879688011981, -1.56892803377655)"
jungle_2894,0.1558296451049095,0.14579369455125596,-0.1361009260872466,0.7106713366364975,0.16407949568966201,jungle,10,"c(20.87013140204, -4.68603721061231)"
jungle_2895,0.16540359051713524,0.1769204079893722,-0.2232018659446012,0.5086530120412197,0.15541186095728923,jungle,10,"c(21.0370013390261, -4.91044477813695)"
jungle_2896,0.1724610010063322,0.16283357094071582,-0.2473930073096353,0.6611450299898374,0.1586555695885315,jungle,10,"c(19.5338145736239, -3.04855150793662)"
jungle_2897,0.16816459903450362,0.161025728248344,-0.1611124235497557,0.4949817243335909,0.14931096225310458,jungle,10,"c(22.6790435382057, 0.196994483270259)"
jungle_2898,0.16887423970593515,0.14989431958294303,-0.190937781360099,0.7504317669346418,0.16310435952550673,jungle,10,"c(20.3132943900505, -2.30412992809995)"
jungle_2899,0.15908631478143143,0.14204323362830618,-0.1338965003337094,0.570469774810033,0.15066603103228024,jungle,10,"c(23.6093041996319, -0.663166327887115)"
jungle_2900,0.1557784914382509,0.1363215295247966,-0.1719222700300768,0.6594966620397055,0.1561243057962754,jungle,10,"c(23.7160849928995, -4.20683433214861)"
jungle_2901,0.14707634487089666,0.1405453047419212,-0.120708187334163,0.4802915314220952,0.13605114100008645,jungle,10,"c(22.6895715832627, -4.31014211557017)"
jungle_2902,0.16004495873255706,0.15513176822089775,-0.1456425599093651,0.7190477882218849,0.15317018462185378,jungle,10,"c(23.8528380759715, -3.70078838387772)"
jungle_2903,0.16616975963248623,0.1722343254956511,-0.1805789216613821,0.554044170559554,0.14774140529104626,jungle,10,"c(22.6943472919192, -0.647403607936286)"
jungle_2904,0.1588794387495743,0.13759416695197216,-0.2124366730291052,0.614744188808453,0.15814619465481491,jungle,10,"c(20.7173269107223, -1.43041104089624)"
jungle_2905,0.16771756287506773,0.1702816221676079,-0.0797296636835876,0.7361097396290335,0.1510761102833813,jungle,10,"c(22.0251576025081, -0.9140148422834)"
jungle_2906,0.142113515389977,0.1350744786045714,-0.1485752110860548,0.60708439113883,0.14484598259164136,jungle,10,"c(23.9839953512697, -4.87550962642728)"
jungle_2907,0.15729435300616662,0.15451300613112068,-0.1743445712492395,0.5190780617441035,0.14909667773215307,jungle,10,"c(24.0290342079762, -1.09106284237922)"
jungle_2908,0.1555441245336064,0.14584740704566856,-0.159836537766381,0.8054247249094332,0.15432669476725097,jungle,10,"c(22.340324583017, -3.34065254479658)"
jungle_2909,0.17561575511549887,0.16830945543843717,-0.1877831753560706,1.3239240106691257,0.1887959318939447,jungle,10,"c(20.0073182807228, -2.47406282020422)"
jungle_2910,0.16501716704096248,0.17033583666968566,-0.1871254258314517,0.5255290937699624,0.14746643440428878,jungle,10,"c(20.8239700276238, -2.83323186127405)"
jungle_2911,0.17251380601732527,0.1899449720612585,-0.1143132626468715,0.7321034933526297,0.1537482724074269,jungle,10,"c(22.4635722983718, -1.62065135909108)"
jungle_2912,0.16318991789356999,0.14381050416537838,-0.1012535878602531,0.5568427038012929,0.1403200227891857,jungle,10,"c(24.2568389591075, -0.892294038543238)"
jungle_2913,0.15304412409283044,0.14073099325018662,-0.1256973315515149,0.4975757745164257,0.13987910410142562,jungle,10,"c(23.027160319957, -4.12701891547153)"
jungle_2914,0.1827954162944772,0.17761770915888508,-0.1541909343020661,0.8247195442646138,0.16357660667031715,jungle,10,"c(20.6486832680451, -0.165228869719155)"
jungle_2915,0.15846667842899537,0.14557211046855528,-0.1293172062046562,0.5691907036152456,0.14945348453368953,jungle,10,"c(23.1363815053549, -3.15511172420733)"
jungle_2916,0.1642241398663607,0.14642237387132856,-0.1029767785212279,0.5502262385160126,0.14571856809733902,jungle,10,"c(22.3673910776867, -2.86763233993383)"
jungle_2917,0.1766206267005611,0.17553305311965117,-0.1314527901530578,0.6350608575014747,0.15018595819824063,jungle,10,"c(20.8339553443054, -0.754929206625985)"
jungle_2918,0.13987154651471814,0.12640165481406912,-0.1647369598043285,0.5354267357107085,0.14296223608076053,jungle,10,"c(23.5806840018053, -4.21082494564108)"
jungle_2919,0.13762731679398624,0.13227800610165164,-0.1270970132510732,0.4951736320255374,0.14108189323749798,jungle,10,"c(23.0756917721254, -4.78498942869055)"
jungle_2920,0.15598727562218548,0.14179949694207733,-0.1225135536798708,0.6670807081092354,0.14232410173815838,jungle,10,"c(23.1287335853075, -2.24161034354549)"
jungle_2921,0.17737928779973886,0.18467391446103504,-0.2505688402858722,1.0183070989328256,0.1731478867743225,jungle,10,"c(19.9245396136101, -3.02106174359254)"
jungle_2922,0.16991053697867228,0.1828395808764989,-0.167318249369658,0.612870857788477,0.15729776641055995,jungle,30,"c(20.8192012261461, -5.05973956205862)"
jungle_2923,0.1712266718637643,0.1613214189214603,-0.1496920535174299,0.7171603743951696,0.15276998143800735,jungle,10,"c(22.1103626937204, -1.67669974063648)"
jungle_2924,0.17081631971558567,0.183621206696798,-0.1328406510513637,0.85943796936546,0.148649449697103,jungle,10,"c(21.6820686300551, 0.152448680677468)"
jungle_2925,0.16227362304985862,0.16708564153436278,-0.2156289690536604,0.8567528526930094,0.15525988504834634,jungle,10,"c(20.558142661124, -2.80557151759157)"
jungle_2926,0.13909408687007435,0.1321294134607089,-0.1289570070065696,0.6066843095725553,0.14707036932575127,jungle,10,"c(22.9371866189815, -3.43912499682325)"
jungle_2927,0.15186421033808237,0.1435410403337064,-0.145916025640476,0.5609151157055446,0.14757737414957076,jungle,10,"c(22.8261324354002, -2.76961399841919)"
jungle_2928,0.1630960292652567,0.1542411233271515,-0.1996159164635863,0.5450986638064321,0.1445923850060552,jungle,10,"c(19.5057047194666, -2.63557008598632)"
jungle_2929,0.16294646985384842,0.1412240653955953,-0.0972365134759296,0.5671705978534276,0.14471789138232044,jungle,10,"c(22.8086048314596, -0.147721771556041)"
jungle_2930,0.16197180887074716,0.147446714090253,-0.1325215038523829,0.9097073559758444,0.1614265281941532,jungle,10,"c(20.0126135127044, -3.58763639495574)"
jungle_2931,0.1463668657751598,0.13851465354544573,-0.2312898077698275,0.7426862135159227,0.15096031706001312,jungle,10,"c(23.5715586792114, -4.7442639760094)"
jungle_2932,0.15280786864791318,0.1436141324265412,-0.1902526892892899,0.7262719464315179,0.15387150900523025,jungle,10,"c(20.4978909521426, -1.42891907902925)"
jungle_2933,0.16243446226265598,0.16810276985718442,-0.2594160534391614,0.6494739773919167,0.14465972753126288,jungle,10,"c(19.7656063046312, -1.54470556976641)"
jungle_2934,0.1477486875738341,0.14593541936766374,-0.1172988991035723,0.5210370127716502,0.14609865569755578,jungle,10,"c(20.6116527437594, -4.76655327700558)"
jungle_2935,0.15669667149364058,0.1537705740018418,-0.2319195908849088,0.660880914780297,0.1568853268832109,jungle,10,"c(21.7961976101534, -2.18602837181141)"
jungle_2936,0.17026192227034453,0.18333349213311415,-0.1254418179939188,0.5324844287040003,0.14843148421791022,jungle,10,"c(20.616918270869, -4.22127851506155)"
jungle_2937,0.16866635514695139,0.17421686702148076,-0.1654936621326261,0.6972350718959024,0.15608501200803968,jungle,10,"c(21.3218596971655, -4.82549035847189)"
jungle_2938,0.1515576642447564,0.15505246665923617,-0.1176494832975253,0.5749954636582769,0.13445627378222738,jungle,10,"c(22.5287198694407, -4.07057098505121)"
jungle_2939,0.16521900339974657,0.1555566584931961,-0.1885019262890015,0.6824743337829292,0.15923524277440873,jungle,10,"c(23.4522274484398, -1.93392482195623)"
jungle_2940,0.14891888121628588,0.1425463556804738,-0.092544029288062,0.5282929765053264,0.1401572296140009,jungle,10,"c(21.5204669326131, -2.96403964284333)"
jungle_2941,0.18527350938536802,0.1641446603072973,-0.11612543480465,0.8937870994744479,0.15751534359692868,jungle,10,"c(21.9741146548408, -1.29887524892939)"
jungle_2942,0.15882112467869047,0.16250044773210742,-0.3352115846153045,0.601353648184024,0.1561743363487362,jungle,10,"c(20.3578493485992, -1.75289655494728)"
jungle_2943,0.16007248239774563,0.15456207103334585,-0.1067021920364097,0.6757718297741486,0.14532633474200624,jungle,20,"c(21.6404875468915, -4.71438851013001)"
jungle_2944,0.15693268103159108,0.147432583456803,-0.2012364374206367,0.5561500773394806,0.14065505673395587,jungle,10,"c(20.470274062176, -1.05333467419859)"
jungle_2945,0.1645615876984356,0.1486375251626673,-0.1086901535078077,0.6123271875888221,0.14699383591805812,jungle,10,"c(24.2469291474114, -0.856772428242449)"
jungle_2946,0.16018176051024344,0.16230701951086163,-0.1492081094042768,0.5157825086190154,0.14097836255777133,jungle,10,"c(21.2527406366158, -2.98582356025378)"
jungle_2947,0.15029890075021596,0.1344009030701602,-0.082609840674575,0.5224779745678974,0.1370124318689891,jungle,10,"c(22.2795232578377, -4.40249159233077)"
jungle_2948,0.16458671320934765,0.14576061908908372,-0.1733516831380968,0.9356621808574004,0.16286572008619266,jungle,10,"c(21.8023731664437, -0.410248657906536)"
jungle_2949,0.16334652547041073,0.13991612187865465,-0.1849671659129299,0.6081708324456058,0.14449860589798777,jungle,10,"c(23.2941738059778, -1.96336131743256)"
jungle_2950,0.15475884169478715,0.1381946443451137,-0.1680840698594986,0.7756465294154966,0.15091512039543784,jungle,10,"c(23.3623159862756, -4.14022400224495)"
jungle_2951,0.15509392491868143,0.15751519383712215,-0.2160645639113888,0.7067893844148853,0.15243919368761952,jungle,10,"c(24.4159448841827, -3.45931600386768)"
jungle_2952,0.1618089043897111,0.1704259315460862,-0.1486509478048382,0.5071225968911224,0.15252545073929166,jungle,10,"c(20.0823554419782, -4.44189645320176)"
jungle_2953,0.14357298658291395,0.12809493710605654,-0.1327074378104454,0.5453141434802093,0.1447230581650664,jungle,10,"c(23.2958361882142, -5.03560260597284)"
jungle_2954,0.154472002451747,0.1474614478218238,-0.188813783855404,0.7401468040294739,0.150153387996967,jungle,10,"c(21.7731664741971, -0.248431882226274)"
jungle_2955,0.15800901826854297,0.14921355387935925,-0.203015594913254,0.6320713491668679,0.14618327121967215,jungle,10,"c(22.3697576386425, -2.64416956830374)"
jungle_2956,0.15302620666039193,0.15923464810470844,-0.1516689685435251,0.5762627935935012,0.13904853441648576,jungle,10,"c(22.3641769460553, -3.11397342374107)"
jungle_2957,0.17834911343752483,0.1738272979016951,-0.1596894175367849,0.8628628786302093,0.17051855584311273,jungle,10,"c(20.5459411789872, -0.135996953192687)"
jungle_2958,0.15789818581252638,0.14705280112850017,-0.1248484409456073,0.7982999345026974,0.16010432419740123,jungle,30,"c(20.9752970253827, -3.95830100037696)"
jungle_2959,0.16641956671219482,0.1518019509153935,-0.0922188776628259,0.5465785970651157,0.15190050115114417,jungle,10,"c(21.931569889355, 0.306996835843528)"
jungle_2960,0.16475197163560718,0.16218604546283436,-0.1783385225172036,0.5631623123053462,0.14574265065518477,jungle,10,"c(20.1469427933479, -1.27049719841141)"
jungle_2961,0.14871643530663298,0.1358911659957276,-0.2769897458656593,0.5246794933189259,0.147401319714555,jungle,10,"c(23.6540304418686, -2.78480912021394)"
jungle_2962,0.1437153661368878,0.13384219995380464,-0.1483743078640783,0.6281356699263634,0.1444859388529045,jungle,10,"c(23.6510891848925, -3.92762963540771)"
jungle_2963,0.15607722251246575,0.14962081962941404,-0.183889146416989,0.5197796653014919,0.14626707102393532,jungle,10,"c(23.7497434554619, -1.23183664599141)"
jungle_2964,0.15352616196659713,0.1501164308425169,-0.2127577378938257,0.6107558230110243,0.1525920122239662,jungle,10,"c(23.7275480678892, -3.1150053888263)"
jungle_2965,0.1405233003060247,0.13283188865413564,-0.0991795839517875,0.5258749542439257,0.13285701702385586,jungle,10,"c(23.818632606976, -4.28341893864299)"
jungle_2966,0.1728083115501177,0.1552850502998224,-0.1165774963333638,0.9527301686058236,0.16874596826455485,jungle,10,"c(21.2675404289089, -1.99472332867744)"
jungle_2967,0.14023934948405156,0.13103660332902045,-0.143895734857444,0.4539327307572658,0.14121271695660825,jungle,10,"c(19.7747453855721, -4.07271738078375)"
jungle_2968,0.15741247511943038,0.16063347807942616,-0.1300558301122703,0.5746657634751047,0.1520200034665987,jungle,10,"c(23.6134402505214, -1.69218842005107)"
jungle_2969,0.14573735480613406,0.1435856045173868,-0.2097389464258131,0.5338438234403282,0.1439566914983194,jungle,10,"c(24.0691607475964, -3.67231696140686)"
jungle_2970,0.17051909253050987,0.16645683800501135,-0.1583569146074608,0.6053803386993951,0.15384904858964057,jungle,10,"c(21.9056053196489, -1.49565363610304)"
jungle_2971,0.16608364333648137,0.13732908433143476,-0.1472793117663144,0.5869730875197443,0.15321226516587563,jungle,10,"c(21.4561335168797, -0.671695958168628)"
jungle_2972,0.16812460859268621,0.15861421495032424,-0.1746115999662068,0.6411753114391296,0.14851682268498334,jungle,10,"c(21.2941282282796, -4.98767307107683)"
jungle_2973,0.14826534054910911,0.14226300547659515,-0.2064364536493338,0.5851767685565116,0.1416415236800847,jungle,10,"c(24.5017343409115, -3.21499486463654)"
jungle_2974,0.1566019078177217,0.14100821826684976,-0.106060165529177,0.6098197942627243,0.14189055641639403,jungle,10,"c(23.0879104044001, -0.972521654060511)"
jungle_2975,0.1636518021945796,0.14287544129544336,-0.1439449094831522,0.5509222708735415,0.15115272202252708,jungle,10,"c(23.6023571040497, -0.532314471931261)"
jungle_2976,0.1618060969064815,0.17233683906733735,-0.1924232494817746,0.6005670353017867,0.15176220677900412,jungle,10,"c(21.2179921916649, -4.61355746728896)"
jungle_2977,0.14595330138227663,0.14135032419698706,-0.212511136117714,0.5850732272829294,0.15724909372200252,jungle,10,"c(24.8513619891936, -3.1811344318537)"
jungle_2978,0.16579254257742548,0.16088260780389302,-0.1514721764276847,0.7189618096364184,0.15914365895806068,jungle,10,"c(21.6747509800212, -1.69836339565694)"
jungle_2979,0.17377934262526387,0.14582394274320534,-0.1903575546949415,0.8201780717722544,0.1667987076180552,jungle,10,"c(21.4640996967661, -1.2491259125151)"
jungle_2980,0.15690418963022784,0.1738830879524153,-0.1501113647773624,0.5424916328935787,0.14129437796123115,jungle,10,"c(22.6250344371929, -4.51592489752819)"
jungle_2981,0.16314858084359507,0.16148843892678694,-0.1413612398567677,0.6748348926747276,0.1450541709125955,jungle,10,"c(22.7386590554278, -0.805222767658403)"
jungle_2982,0.15187113572024308,0.15087172027266194,-0.1702028157864639,0.5272264077049016,0.14820870223634117,jungle,10,"c(22.9582105637164, -0.551336740695753)"
jungle_2983,0.16219736369334858,0.15483715986946628,-0.2555552101653537,0.6672575245457814,0.15456895993431127,jungle,10,"c(20.6716662375131, -1.40269335585829)"
jungle_2984,0.1397745095056761,0.13813410356190836,-0.3098899034981552,0.5289520482995621,0.1452523033828983,jungle,10,"c(24.2883353026077, -3.33000951800311)"
jungle_2985,0.1596817820362125,0.15805796323025734,-0.171203412772915,0.555124543693655,0.1506562397315131,jungle,10,"c(22.8921702139849, -2.59536195402057)"
jungle_2986,0.15619437240335843,0.15191636766179,-0.0795551997932802,0.546828914385455,0.14141034080347867,jungle,10,"c(25.1171021207552, -1.06959329651093)"
jungle_2987,0.15273269638732379,0.12499391060134465,-0.1734253713450969,0.6062994543247503,0.15430629131128784,jungle,30,"c(23.9485921757144, -3.85707827572858)"
jungle_2988,0.1551377279012308,0.14623169223437127,-0.2052400424925001,0.5501054834417126,0.14267500603881636,jungle,30,"c(24.0414214839347, -3.79087050749431)"
jungle_2989,0.16223593430694905,0.17468491235514344,-0.0933659741597413,0.5049077997429536,0.1440355947564344,jungle,10,"c(20.0728277880091, -3.72312600621368)"
jungle_2990,0.15838853989179374,0.1579908044892736,-0.1265275288413279,0.5664244118106487,0.1482918742019524,jungle,10,"c(21.9124405868924, -5.03536538233991)"
jungle_2991,0.16175955975791234,0.14782922180424712,-0.1697025005662865,0.5739684077249687,0.15177874558169918,jungle,10,"c(22.0138815872554, -0.171602535777312)"
jungle_2992,0.16806977686358282,0.16598635130992478,-0.2950266729277345,0.6285750173107465,0.15347428869397936,jungle,10,"c(20.691270097336, -2.7580281975361)"
jungle_2993,0.1510179842656378,0.1745683665012818,-0.1310480958790912,0.5055065861446087,0.14217666919946334,jungle,10,"c(22.7372973397642, -4.69258922547683)"
