site_id,site_name,year_image,year_commissioned,site_type,mean_image_value,median_image_value,group,time_period
32,Gorahun,2016,2021,CBIL,0.07679168242106449,0.07090020766929145,8,3
32,Gorahun,2016,2021,PowerGen,0.08569385114272664,0.07620942475182241,8,3
32,Gorahun,2017,2014,Control,0.23876069061408475,0.25165566449223553,0,4
32,Gorahun,2017,2021,CBIL,0.2564016632642853,0.2561946363324876,8,4
32,Gorahun,2017,2021,PowerGen,0.24689477771913793,0.24222894244358084,8,4
32,Gorahun,2018,2014,Control,0.26034637351728673,0.26519494949006134,0,5
32,Gorahun,2018,2021,CBIL,0.251458012176496,0.3029558378465663,8,5
32,Gorahun,2018,2021,PowerGen,0.25965155574604376,0.30339954125176616,8,5
32,Gorahun,2019,2014,Control,0.16512293431012537,0.1852685645816881,0,6
32,Gorahun,2019,2021,CBIL,0.18999815487719773,0.18953768253109576,8,6
32,Gorahun,2019,2021,PowerGen,0.19800696413623625,0.18397921931947905,8,6
32,Gorahun,2020,2014,Control,0.3168697374642923,0.29251833160531837,0,7
32,Gorahun,2020,2021,CBIL,0.26171313161529797,0.26839965703961277,8,7
32,Gorahun,2020,2021,PowerGen,0.27513887336147275,0.28334183380091127,8,7
32,Gorahun,2021,2014,Control,0.3450629211510978,0.3840515869303244,0,8
32,Gorahun,2021,2021,CBIL,0.33297079067679314,0.3393505126156259,8,8
32,Gorahun,2021,2021,PowerGen,0.32585995117231137,0.34085043184315894,8,8
32,Gorahun,2022,2014,Control,0.3148978211752079,0.2936104809034188,0,9
32,Gorahun,2022,2021,CBIL,0.2929705721017286,0.31390436128153876,8,9
32,Gorahun,2022,2021,PowerGen,0.29848740849778,0.32887371807315957,8,9
32,Gorahun,2023,2014,Control,0.3295247517674047,0.3258694158988404,0,10
32,Gorahun,2023,2021,CBIL,0.3830935473006789,0.3614536638445956,8,10
32,Gorahun,2023,2021,PowerGen,0.4139888545892776,0.338516261737805,8,10
33,Jimmi Gbagbo,2014,2020,PowerGen,0.07195783798765634,0.07687419136687204,7,1
33,Jimmi Gbagbo,2015,2020,PowerGen,0.10358424988036673,0.1238510158851971,7,2
33,Jimmi Gbagbo,2016,2020,PowerGen,0.069958006026974,0.0445113667204209,7,3
33,Jimmi Gbagbo,2017,2020,PowerGen,0.24784067961359224,0.2294500210966069,7,4
33,Jimmi Gbagbo,2018,2020,PowerGen,0.21549767905453904,0.2417161521439399,7,5
33,Jimmi Gbagbo,2019,2020,PowerGen,0.18611554618624984,0.19136228532416144,7,6
33,Jimmi Gbagbo,2020,2020,PowerGen,0.2543500092841351,0.26242927129222926,7,7
33,Jimmi Gbagbo,2021,2020,PowerGen,0.3386184598440428,0.3233344034791072,7,8
33,Jimmi Gbagbo,2022,2020,PowerGen,0.3324857709239323,0.32412400605046676,7,9
33,Jimmi Gbagbo,2023,2020,PowerGen,0.389208388691509,0.3842557092138056,7,10
34,Jojoima,2014,2021,PowerGen,0.06942113030588654,0.03181642644615955,8,1
34,Jojoima,2015,2021,PowerGen,0.12233910791773528,0.10910127395549245,8,2
34,Jojoima,2016,2021,PowerGen,0.07724501064451868,0.07019268257676409,8,3
34,Jojoima,2017,2021,PowerGen,0.23788979508983366,0.2615413777074673,8,4
34,Jojoima,2018,2021,PowerGen,0.2858600462709668,0.3345172937841865,8,5
34,Jojoima,2019,2021,PowerGen,0.18404329732829178,0.18495516451684113,8,6
34,Jojoima,2020,2021,PowerGen,0.30358970484274767,0.2464366182637177,8,7
34,Jojoima,2021,2021,PowerGen,0.24495145399699156,0.27807558081867123,8,8
34,Jojoima,2022,2021,PowerGen,0.3831400170259678,0.37559901556138714,8,9
34,Jojoima,2023,2021,PowerGen,0.39547329271666803,0.383171363439898,8,10
35,Kainkordu,2014,2019,PowerGen,0.1397742485520561,0.049982880574404254,6,1
35,Kainkordu,2015,2019,PowerGen,0.1030172527566199,0.09693430581223139,6,2
35,Kainkordu,2016,2019,PowerGen,0.06897268966139115,0.054684150757900854,6,3
35,Kainkordu,2017,2019,PowerGen,0.3059859474644704,0.23895313006908506,6,4
35,Kainkordu,2018,2019,PowerGen,0.3415338096831212,0.28434175010911805,6,5
35,Kainkordu,2019,2019,PowerGen,0.1930922705303835,0.1889406386671394,6,6
35,Kainkordu,2020,2019,PowerGen,0.24339146814742504,0.24340892616220688,6,7
35,Kainkordu,2021,2019,PowerGen,0.3796903171671953,0.3439066457856912,6,8
35,Kainkordu,2022,2019,PowerGen,0.30807474006186264,0.3286609801200461,6,9
35,Kainkordu,2023,2019,PowerGen,0.3301567368150478,0.3308443486535521,6,10
36,Kania,2014,2014,Control,0.13063763291043695,0.09441093507793019,0,1
36,Kania,2015,2014,Control,0.1704405595497401,0.11018177967668745,0,2
36,Kania,2016,2014,Control,0.06034316904202108,0.06457749203810165,0,3
36,Kania,2017,2014,Control,0.26560176144737957,0.2957898672964001,0,4
36,Kania,2018,2014,Control,0.2240743191172412,0.2388815269917855,0,5
36,Kania,2019,2014,Control,0.19886731453672896,0.1847057714796865,0,6
36,Kania,2020,2014,Control,0.2748452004312472,0.28417038679373585,0,7
36,Kania,2021,2014,Control,0.27659126082914237,0.31703784931796813,0,8
36,Kania,2022,2014,Control,0.3063731630750531,0.3035002909179372,0,9
36,Kania,2023,2014,Control,0.32683591055041544,0.3167850886190662,0,10
37,Kaordu,2014,2019,PowerGen,0.08014915433059623,0.0881526841582622,6,1
37,Kaordu,2015,2019,PowerGen,0.09072379374902545,0.09505000209235784,6,2
37,Kaordu,2016,2019,PowerGen,0.051658776462882756,0.0334937052511579,6,3
37,Kaordu,2017,2019,PowerGen,0.24900882330262847,0.24141984051790533,6,4
37,Kaordu,2018,2019,PowerGen,0.27233055426501585,0.27778809300897894,6,5
37,Kaordu,2019,2019,PowerGen,0.18591437660014865,0.1928502741766169,6,6
37,Kaordu,2020,2019,PowerGen,0.22469420725744352,0.26547245473805714,6,7
37,Kaordu,2021,2019,PowerGen,0.31144225553305044,0.310235939295603,6,8
37,Kaordu,2022,2019,PowerGen,0.26298911278069137,0.2799567061293262,6,9
37,Kaordu,2023,2019,PowerGen,0.29539087034166417,0.3068107831149406,6,10
38,Kasiri,2014,2014,Control,0.0518202625294701,0.0339994056142098,0,1
38,Kasiri,2015,2014,Control,0.07789111150176455,0.0696319479898144,0,2
38,Kasiri,2016,2014,Control,0.050891583790799264,0.0234156073360306,0,3
38,Kasiri,2017,2014,Control,0.23200898792863472,0.23564457393277743,0,4
38,Kasiri,2018,2014,Control,0.21981975213474628,0.2709893162640852,0,5
38,Kasiri,2019,2014,Control,0.16639521820552783,0.17745863340236584,0,6
38,Kasiri,2020,2014,Control,0.2497840226615729,0.2580321062785775,0,7
38,Kasiri,2021,2014,Control,0.3089311914560471,0.31236588531158627,0,8
38,Kasiri,2022,2014,Control,0.29530674375514426,0.30062093936911305,0,9
38,Kasiri,2023,2014,Control,0.22290740977866913,0.2536809106763579,0,10
39,Kayima,2014,2020,PowerGen,0.06389972018852613,0.05486353092091255,7,1
39,Kayima,2014,2021,CBIL,0.06387664059855123,0.05502987896045555,8,1
39,Kayima,2015,2020,PowerGen,0.11859719452047886,0.1089892859798435,7,2
39,Kayima,2015,2021,CBIL,0.11863010278422126,0.10890297197244456,8,2
39,Kayima,2016,2020,PowerGen,0.09799539088676294,0.05120925725434155,7,3
39,Kayima,2016,2021,CBIL,0.09778386128033291,0.051316124995239756,8,3
39,Kayima,2017,2020,PowerGen,0.24016408520295507,0.2081824579018725,7,4
39,Kayima,2017,2021,CBIL,0.24016074870025741,0.20779144923921683,8,4
39,Kayima,2018,2020,PowerGen,0.2443343303117202,0.2875466787510311,7,5
39,Kayima,2018,2021,CBIL,0.24431842382435787,0.2874695876898975,8,5
39,Kayima,2019,2020,PowerGen,0.17821195939170148,0.1593372346421758,7,6
39,Kayima,2019,2021,CBIL,0.17824158230568762,0.1593372731356458,8,6
39,Kayima,2020,2020,PowerGen,0.27595937680595306,0.26000406298578826,7,7
39,Kayima,2020,2021,CBIL,0.27588970929992973,0.2598330456454047,8,7
39,Kayima,2021,2020,PowerGen,0.2884762915751847,0.2873816028619835,7,8
39,Kayima,2021,2021,CBIL,0.28837347460585944,0.28725356468166924,8,8
39,Kayima,2022,2020,PowerGen,0.255173301246113,0.2603034348956398,7,9
39,Kayima,2022,2021,CBIL,0.25520005192529643,0.2603495831761323,8,9
39,Kayima,2023,2020,PowerGen,0.2930211548756809,0.3434725194670134,7,10
39,Kayima,2023,2021,CBIL,0.2931090527504107,0.3434853836565648,8,10
40,Koindu,2014,2022,PowerGen,0.05898989027565913,0.0411301921813854,9,1
40,Koindu,2015,2022,PowerGen,0.1515027362943194,0.16496612099055258,9,2
40,Koindu,2016,2022,PowerGen,0.07736932728303599,0.052383138456567155,9,3
40,Koindu,2017,2022,PowerGen,0.28223634585162966,0.26637191700978363,9,4
40,Koindu,2018,2022,PowerGen,0.28058354416188946,0.3129507876379337,9,5
40,Koindu,2019,2022,PowerGen,0.19105333252246243,0.20075220543327826,9,6
40,Koindu,2020,2022,PowerGen,0.24226191830334753,0.2532111169116572,9,7
40,Koindu,2021,2022,PowerGen,0.249250438490948,0.2610614051516117,9,8
40,Koindu,2022,2022,PowerGen,0.3062907344125111,0.2913788927795878,9,9
40,Koindu,2023,2022,PowerGen,0.31299640325415706,0.3473710707622088,9,10
41,Kombayendeh,2014,2019,PowerGen,0.08194409049065457,0.0907729209448671,6,1
41,Kombayendeh,2015,2019,PowerGen,0.18556964406810014,0.1164704536665597,6,2
41,Kombayendeh,2016,2019,PowerGen,0.06036078797642945,0.04375232357219855,6,3
41,Kombayendeh,2017,2019,PowerGen,0.24251557705927002,0.21935662903563102,6,4
41,Kombayendeh,2018,2019,PowerGen,0.34492395619248756,0.31977999875480656,6,5
41,Kombayendeh,2019,2019,PowerGen,0.20043049801541027,0.20208082723591064,6,6
41,Kombayendeh,2020,2019,PowerGen,0.2896316298414734,0.296042666283231,6,7
41,Kombayendeh,2021,2019,PowerGen,0.31711408402988056,0.3157137530018913,6,8
41,Kombayendeh,2022,2019,PowerGen,0.33669266040060203,0.35844065041879425,6,9
41,Kombayendeh,2023,2019,PowerGen,0.3406664212194422,0.3548682905416139,6,10
42,Kondembaia,2014,2018,CBIL,0.09732188969678514,0.07274349941433636,5,1
42,Kondembaia,2015,2018,CBIL,0.10146249827499072,0.07070060096705895,5,2
42,Kondembaia,2016,2018,CBIL,0.05969344071574085,0.05278383064540035,5,3
42,Kondembaia,2017,2018,CBIL,0.2736921447934879,0.2633009733872994,5,4
42,Kondembaia,2018,2018,CBIL,0.23699480120596195,0.2792762299601123,5,5
42,Kondembaia,2019,2018,CBIL,0.1843968825041766,0.211670337874786,5,6
42,Kondembaia,2020,2018,CBIL,0.2912849726568081,0.3039906680099243,5,7
42,Kondembaia,2021,2018,CBIL,0.30474342762870077,0.3048108361664241,5,8
42,Kondembaia,2022,2018,CBIL,0.3148843233020325,0.33845200526374924,5,9
42,Kondembaia,2023,2018,CBIL,0.33761217150061035,0.3294158176910021,5,10
43,Konjo,2014,2014,Control,0.11200378996995333,0.09845881623610911,0,1
43,Konjo,2015,2014,Control,0.12956288338505584,0.12278254445297765,0,2
43,Konjo,2016,2014,Control,0.0720221162914914,0.0560460232502733,0,3
43,Konjo,2017,2014,Control,0.24046740074150358,0.25250738687381835,0,4
43,Konjo,2018,2014,Control,0.28494098317542593,0.28566123003348814,0,5
43,Konjo,2019,2014,Control,0.1983497175532048,0.20032588728999795,0,6
43,Konjo,2020,2014,Control,0.24257569255113703,0.3076184475604013,0,7
43,Konjo,2021,2014,Control,0.2803544397301963,0.28081886575728493,0,8
43,Konjo,2022,2014,Control,0.3278313636610077,0.33817685927982366,0,9
43,Konjo,2023,2014,Control,0.3295997377036804,0.3658139205541824,0,10
44,Koribondo,2014,2019,PowerGen,0.07806111440847148,0.06940171012143714,6,1
44,Koribondo,2015,2019,PowerGen,0.1182231902508769,0.1387110634986686,6,2
44,Koribondo,2016,2019,PowerGen,0.07854531547128009,0.0647894372932126,6,3
44,Koribondo,2017,2019,PowerGen,0.2727539487840422,0.2761541161434603,6,4
44,Koribondo,2018,2019,PowerGen,0.31246716531006835,0.3282438328333388,6,5
44,Koribondo,2019,2019,PowerGen,0.25238749480389966,0.2523806762569599,6,6
44,Koribondo,2020,2019,PowerGen,0.30566137148328465,0.31771353486211634,6,7
44,Koribondo,2021,2019,PowerGen,0.343373957300985,0.35015099568378155,6,8
44,Koribondo,2022,2019,PowerGen,0.3564354164236987,0.3510163346560268,6,9
44,Koribondo,2023,2019,PowerGen,0.37723103926231794,0.3845464331571576,6,10
45,Madina,2014,2019,PowerGen,0.08558983560711947,0.07905565677815254,6,1
45,Madina,2015,2019,PowerGen,0.11442696103686638,0.1262341931100311,6,2
45,Madina,2016,2019,PowerGen,0.08315996809131643,0.06239304546186129,6,3
45,Madina,2017,2019,PowerGen,0.25906837070255795,0.23139399770120928,6,4
45,Madina,2018,2019,PowerGen,0.2509910277719647,0.275331224033995,6,5
45,Madina,2019,2019,PowerGen,0.1818821399661911,0.19104861176519972,6,6
45,Madina,2020,2019,PowerGen,0.25998134888625923,0.2644752582114326,6,7
45,Madina,2021,2019,PowerGen,0.3277064633841324,0.3389752846811376,6,8
45,Madina,2022,2019,PowerGen,0.33776188551006686,0.32141102376546193,6,9
45,Madina,2023,2019,PowerGen,0.3674520100634226,0.3336273053273174,6,10
46,Magbema,2014,2014,Control,0.07920856559008671,0.0789881574649032,0,1
46,Magbema,2015,2014,Control,0.08530464324516907,0.06272198538886525,0,2
46,Magbema,2016,2014,Control,0.06759090539814307,0.0433466190014109,0,3
46,Magbema,2017,2014,Control,0.2571777146469745,0.26018111010232503,0,4
46,Magbema,2018,2014,Control,0.2558205418265482,0.29854460919538695,0,5
46,Magbema,2019,2014,Control,0.23283644848818622,0.2518207656791617,0,6
46,Magbema,2020,2014,Control,0.299201807371699,0.32181844914392466,0,7
46,Magbema,2021,2014,Control,0.38869701194091627,0.37282256672538416,0,8
46,Magbema,2022,2014,Control,0.3277283225629505,0.3216701504763093,0,9
46,Magbema,2023,2014,Control,0.4055270510048692,0.3769281395486729,0,10
47,Maiogbo / Kwabana,2014,2014,Control,0.13225279905881787,0.04915859357898795,0,1
47,Maiogbo / Kwabana,2015,2014,Control,0.09145544649403252,0.08307406006206225,0,2
47,Maiogbo / Kwabana,2016,2014,Control,0.04861239737762064,0.0252128931143829,0,3
47,Maiogbo / Kwabana,2017,2014,Control,0.23880716736448615,0.2411320371980446,0,4
47,Maiogbo / Kwabana,2018,2014,Control,0.2273023409607849,0.2745216690682456,0,5
47,Maiogbo / Kwabana,2019,2014,Control,0.18578047633085495,0.19470231156598433,0,6
47,Maiogbo / Kwabana,2020,2014,Control,0.2620278858968323,0.2637491293135099,0,7
47,Maiogbo / Kwabana,2021,2014,Control,0.32988818627347943,0.3236518364672749,0,8
47,Maiogbo / Kwabana,2022,2014,Control,0.31563906096176386,0.2997900217803555,0,9
47,Maiogbo / Kwabana,2023,2014,Control,0.2533504039679599,0.3108175578185263,0,10
48,Makonto,2014,2014,Control,0.3542067019681436,0.2977203263051801,0,1
48,Makonto,2015,2014,Control,0.17555710093012808,0.14307837492458403,0,2
48,Makonto,2016,2014,Control,0.32235351163319337,0.3633038202963035,0,3
48,Makonto,2017,2014,Control,0.43963336356100613,0.42635245299939606,0,4
48,Makonto,2018,2014,Control,0.4495301101367783,0.44928216696193735,0,5
48,Makonto,2019,2014,Control,0.18638838858543622,0.19817709002003264,0,6
48,Makonto,2020,2014,Control,0.2932628881653437,0.2767434592679616,0,7
48,Makonto,2021,2014,Control,0.45302571204312814,0.37983949756175045,0,8
48,Makonto,2022,2014,Control,0.37932622569886026,0.3497970857783921,0,9
48,Makonto,2023,2014,Control,0.3344530627607778,0.3368268314413192,0,10
49,Mamaka,2014,2014,Control,0.07361670945792971,0.0577938094204061,0,1
49,Mamaka,2015,2014,Control,0.11843924642986657,0.09950649306979245,0,2
49,Mamaka,2016,2014,Control,0.058754700275602374,0.02002562304442675,0,3
49,Mamaka,2017,2014,Control,0.2484048328061181,0.2568753783184776,0,4
49,Mamaka,2018,2014,Control,0.2311310678580633,0.2639220207572316,0,5
49,Mamaka,2019,2014,Control,0.19754533953738063,0.2054647293887991,0,6
49,Mamaka,2020,2014,Control,0.2683161374739937,0.27904655895433206,0,7
49,Mamaka,2021,2014,Control,0.34321657072943745,0.31691080841175473,0,8
49,Mamaka,2022,2014,Control,0.34499383662434135,0.3044563590573809,0,9
49,Mamaka,2023,2014,Control,0.34276810650368156,0.3301441585268026,0,10
50,Mamboma,2014,2014,Control,0.07304694358179804,0.06736424724589934,0,1
50,Mamboma,2015,2014,Control,0.10288528958871403,0.11217474323274171,0,2
50,Mamboma,2016,2014,Control,0.07341061032605513,0.07954284162103009,0,3
50,Mamboma,2017,2014,Control,0.25903099133627494,0.2616113287305166,0,4
50,Mamboma,2018,2014,Control,0.23848649205254885,0.25720806811065067,0,5
50,Mamboma,2019,2014,Control,0.1683124934747829,0.16661707785661295,0,6
50,Mamboma,2020,2014,Control,0.26318303886393934,0.2778450644123157,0,7
50,Mamboma,2021,2014,Control,0.31570846359452576,0.32713106783059354,0,8
50,Mamboma,2022,2014,Control,0.34350544043724446,0.33608853548562156,0,9
50,Mamboma,2023,2014,Control,0.3334938097953303,0.3347372569159171,0,10
51,Mandia,2014,2014,Control,0.15391875516150086,0.12354800952044839,0,1
51,Mandia,2015,2014,Control,0.15407995163090343,0.0963433237910014,0,2
51,Mandia,2016,2014,Control,0.09074336035838616,0.08521256262852435,0,3
51,Mandia,2017,2014,Control,0.2901963031589511,0.2689502444330648,0,4
51,Mandia,2018,2014,Control,0.2561531943680982,0.2604950174545688,0,5
51,Mandia,2019,2014,Control,0.28100261337376486,0.22840134394311723,0,6
51,Mandia,2020,2014,Control,0.2228358758412436,0.26859148004317973,0,7
51,Mandia,2021,2014,Control,0.3345249221104953,0.3036781577551355,0,8
51,Mandia,2022,2014,Control,0.3744245031022253,0.3471981514269636,0,9
51,Mandia,2023,2014,Control,0.3910576338066014,0.3547870027325166,0,10
52,Mano Gbongeima,2014,2020,PowerGen,0.08358581912736346,0.0658268250599416,7,1
52,Mano Gbongeima,2015,2020,PowerGen,0.09643999906620998,0.0937555155066486,7,2
52,Mano Gbongeima,2016,2020,PowerGen,0.07395454515873272,0.06506419529507984,7,3
52,Mano Gbongeima,2017,2020,PowerGen,0.2834345898356002,0.284639321266953,7,4
52,Mano Gbongeima,2018,2020,PowerGen,0.266171577162894,0.2813269199735572,7,5
52,Mano Gbongeima,2019,2020,PowerGen,0.1942464514935488,0.17486949637564836,7,6
52,Mano Gbongeima,2020,2020,PowerGen,0.2670404631963892,0.2740026243611168,7,7
52,Mano Gbongeima,2021,2020,PowerGen,0.3193201369450694,0.3458175885095893,7,8
52,Mano Gbongeima,2022,2020,PowerGen,0.31848456818160303,0.3071067382928912,7,9
52,Mano Gbongeima,2023,2020,PowerGen,0.3048470237349538,0.3109670491264979,7,10
53,Manowa,2014,2021,CBIL,0.0770114213421483,0.06856256348865235,8,1
53,Manowa,2014,2021,PowerGen,0.06925677595568866,0.0746539340020979,8,1
53,Manowa,2015,2021,CBIL,0.1401540262023085,0.1582945519266472,8,2
53,Manowa,2015,2021,PowerGen,0.12046814637727943,0.13573544192883105,8,2
53,Manowa,2016,2021,CBIL,0.094569748234943,0.07913882539113935,8,3
53,Manowa,2016,2021,PowerGen,0.07966346810683216,0.04207441551462645,8,3
53,Manowa,2017,2021,CBIL,0.27897502869000534,0.26211296262173295,8,4
53,Manowa,2017,2021,PowerGen,0.25543886655213294,0.28100097264046514,8,4
53,Manowa,2018,2021,CBIL,0.27282375736170594,0.2944913701818608,8,5
53,Manowa,2018,2021,PowerGen,0.23899113722147272,0.29805364262440626,8,5
53,Manowa,2019,2021,CBIL,0.17962957615645828,0.1958797347373829,8,6
53,Manowa,2019,2021,PowerGen,0.1810816346573365,0.1898042311891967,8,6
53,Manowa,2020,2021,CBIL,0.3070806515731369,0.27545129120949274,8,7
53,Manowa,2020,2021,PowerGen,0.26051066052091576,0.2839408606118733,8,7
53,Manowa,2021,2021,CBIL,0.25307838785647235,0.2640898498426583,8,8
53,Manowa,2021,2021,PowerGen,0.3185827481579003,0.3324292411394697,8,8
53,Manowa,2022,2021,CBIL,0.3314984332407469,0.32192115396366183,8,9
53,Manowa,2022,2021,PowerGen,0.3156902390255131,0.3099949119391128,8,9
53,Manowa,2023,2021,CBIL,0.33572000543255937,0.3196335565852325,8,10
53,Manowa,2023,2021,PowerGen,0.37743950159854317,0.3967326951222148,8,10
54,Matisaw / Buraia,2014,2014,Control,0.06277464360566995,0.056401294817979744,0,1
54,Matisaw / Buraia,2015,2014,Control,0.08574320886168002,0.05698382991960725,0,2
54,Matisaw / Buraia,2016,2014,Control,0.04453888039762022,0.022445639691629802,0,3
54,Matisaw / Buraia,2017,2014,Control,0.23881938535031816,0.25117259785664425,0,4
54,Matisaw / Buraia,2018,2014,Control,0.22416277332880827,0.27334170500568344,0,5
54,Matisaw / Buraia,2019,2014,Control,0.1572567562582759,0.152102696252608,0,6
54,Matisaw / Buraia,2020,2014,Control,0.26379754461796656,0.2826774282011285,0,7
54,Matisaw / Buraia,2021,2014,Control,0.3227019051601297,0.29736176110101853,0,8
54,Matisaw / Buraia,2022,2014,Control,0.28394323300814656,0.3210461237530676,0,9
54,Matisaw / Buraia,2023,2014,Control,0.229854769360661,0.2678282192762328,0,10
55,Mende,2014,2014,Control,0.08764440380002515,0.0676186497940403,0,1
55,Mende,2015,2014,Control,0.11701468947567382,0.1011688830153123,0,2
55,Mende,2016,2014,Control,0.07643646065231935,0.0799057458677071,0,3
55,Mende,2017,2014,Control,0.26692566877749646,0.2834173551540076,0,4
55,Mende,2018,2014,Control,0.27178810687810684,0.29504363157834457,0,5
55,Mende,2019,2014,Control,0.16193449053251568,0.16802742879695476,0,6
55,Mende,2020,2014,Control,0.2477893236207082,0.26209051988516346,0,7
55,Mende,2021,2014,Control,0.301299994613443,0.30873323902138844,0,8
55,Mende,2022,2014,Control,0.30158204587069226,0.31066174208472075,0,9
55,Mende,2023,2014,Control,0.35408359809918544,0.368108149377244,0,10
56,Mobai,2014,2021,PowerGen,0.06384087958455155,0.03473163917142485,8,1
56,Mobai,2015,2021,PowerGen,0.11170877349548751,0.0811786765854575,8,2
56,Mobai,2016,2021,PowerGen,0.06557876280509184,0.06632059501204735,8,3
56,Mobai,2017,2021,PowerGen,0.24588389057661714,0.2545391441864485,8,4
56,Mobai,2018,2021,PowerGen,0.3099867359945512,0.3009606891246718,8,5
56,Mobai,2019,2021,PowerGen,0.19018729662378184,0.20665599615899827,8,6
56,Mobai,2020,2021,PowerGen,0.3218100248224393,0.31772013177308966,8,7
56,Mobai,2021,2021,PowerGen,0.32970217586047257,0.3388145261767238,8,8
56,Mobai,2022,2021,PowerGen,0.38861350294974867,0.37019786936530824,8,9
56,Mobai,2023,2021,PowerGen,0.37146759964006565,0.3695798143852867,8,10
57,Mogbwemo,2014,2022,PowerGen,0.4451184543728245,0.39417591429387766,9,1
57,Mogbwemo,2015,2022,PowerGen,0.4370686330256253,0.42639075188890835,9,2
57,Mogbwemo,2016,2022,PowerGen,0.34349009164220373,0.32648693546312746,9,3
57,Mogbwemo,2017,2022,PowerGen,0.4729046087431982,0.48332965983311754,9,4
57,Mogbwemo,2018,2022,PowerGen,0.5620361859476674,0.5463156539644383,9,5
57,Mogbwemo,2019,2022,PowerGen,0.5813086452611784,0.6154307890182285,9,6
57,Mogbwemo,2020,2022,PowerGen,0.6631780417982927,0.7170645521449102,9,7
57,Mogbwemo,2021,2022,PowerGen,0.7715592710524369,0.7689923971271826,9,8
57,Mogbwemo,2022,2022,PowerGen,0.7850103837701368,0.7677994758878214,9,9
57,Mogbwemo,2023,2022,PowerGen,0.9772474577721444,0.9271040059384872,9,10
58,Mokanji,2014,2014,Control,0.059828525394437004,0.07086976901948344,0,1
58,Mokanji,2015,2014,Control,0.12680796081938514,0.11317401367121491,0,2
58,Mokanji,2016,2014,Control,0.07563695354270175,0.06423782574111786,0,3
58,Mokanji,2017,2014,Control,0.256025026585712,0.24217935692895531,0,4
58,Mokanji,2018,2014,Control,0.2792803265891751,0.26028873258620205,0,5
58,Mokanji,2019,2014,Control,0.22781793576777548,0.19505835666000837,0,6
58,Mokanji,2020,2014,Control,0.22961815219767592,0.28920976992357256,0,7
58,Mokanji,2021,2014,Control,0.3310888616423456,0.3296485444062488,0,8
58,Mokanji,2022,2014,Control,0.3330747003749165,0.35028713273739076,0,9
58,Mokanji,2023,2014,Control,0.34882650399287074,0.3298664001117615,0,10
59,Mondema,2014,2014,Control,0.06838486971982559,0.0624340477921652,0,1
59,Mondema,2015,2014,Control,0.1020012292355308,0.08249817270730561,0,2
59,Mondema,2016,2014,Control,0.07704615650691757,0.048553637040522596,0,3
59,Mondema,2017,2014,Control,0.2514949223411411,0.2797038483450507,0,4
59,Mondema,2018,2014,Control,0.24171411762293896,0.2614285084901222,0,5
59,Mondema,2019,2014,Control,0.17971930793314106,0.18975612626455984,0,6
59,Mondema,2020,2014,Control,0.26640995430218284,0.27486469034219563,0,7
59,Mondema,2021,2014,Control,0.29167783508896666,0.32260166504905596,0,8
59,Mondema,2022,2014,Control,0.30206924873726365,0.2971762648462535,0,9
59,Mondema,2023,2014,Control,0.31934970307794924,0.3330253226781028,0,10
60,Moriba Town,2014,2022,PowerGen,0.1897337619364615,0.19145018234143915,9,1
60,Moriba Town,2015,2022,PowerGen,0.22623744939119003,0.23725914058852354,9,2
60,Moriba Town,2016,2022,PowerGen,0.22772227670087636,0.19703350227517924,9,3
60,Moriba Town,2017,2022,PowerGen,0.4009165240617688,0.3619889352564354,9,4
60,Moriba Town,2018,2022,PowerGen,0.4365151346846019,0.43151176270881086,9,5
60,Moriba Town,2019,2022,PowerGen,0.40472227183418436,0.4141499246868715,9,6
60,Moriba Town,2020,2022,PowerGen,0.4993004088280327,0.547865417406515,9,7
60,Moriba Town,2021,2022,PowerGen,0.6234573712960054,0.6320738663470415,9,8
60,Moriba Town,2022,2022,PowerGen,0.6345955367456138,0.6513954360548284,9,9
60,Moriba Town,2023,2022,PowerGen,0.6971192738397015,0.6715149617244766,9,10
61,Naiagolehun,2014,2014,Control,0.05961394522297028,0.03828351102268465,0,1
61,Naiagolehun,2015,2014,Control,0.1175317668274629,0.14503456346560256,0,2
61,Naiagolehun,2016,2014,Control,0.08078852356642229,0.0642811362965212,0,3
61,Naiagolehun,2017,2014,Control,0.24231315721627555,0.2286628645343363,0,4
61,Naiagolehun,2018,2014,Control,0.22693210866597638,0.24336148514493566,0,5
61,Naiagolehun,2019,2014,Control,0.19373028271279008,0.1902816030965331,0,6
61,Naiagolehun,2020,2014,Control,0.23299351117075195,0.26883426875643235,0,7
61,Naiagolehun,2021,2014,Control,0.3378997400975791,0.3602670424862272,0,8
61,Naiagolehun,2022,2014,Control,0.3183790535324056,0.31577332264410773,0,9
61,Naiagolehun,2023,2014,Control,0.3741302232816382,0.3797134433776256,0,10
62,Njagbwema,2014,2020,PowerGen,0.07303718674151599,0.06839147931215556,7,1
62,Njagbwema,2015,2020,PowerGen,0.1268116133077625,0.10973826256850855,7,2
62,Njagbwema,2016,2020,PowerGen,0.08967630892554503,0.07411201199210585,7,3
62,Njagbwema,2017,2020,PowerGen,0.23752460866045094,0.23380867840483255,7,4
62,Njagbwema,2018,2020,PowerGen,0.2931746338461604,0.3231612654124931,7,5
62,Njagbwema,2019,2020,PowerGen,0.202854253623084,0.19294958507189414,7,6
62,Njagbwema,2020,2020,PowerGen,0.27550859551768003,0.29026994107703263,7,7
