id,center,image_date,image_value,type
tree_13,"[-12.608906049077698, 8.486851426971757]",2015-12-01,-0.0083823738650215009,tree
tree_14,"[-12.59025984970882, 9.089299462294987]",2015-12-01,-0.0669581780690279,tree
tree_15,"[-10.587111971554519, 8.19949601360739]",2015-12-01,-0.0123252459874997,tree
tree_16,"[-12.61660507579259, 8.076925787644932]",2015-12-01,-0.0519421670164994,tree
tree_17,"[-12.49706195783479, 8.230162092310179]",2015-12-01,-0.0131835465294471,tree
tree_18,"[-12.573494309259104, 8.580357190946753]",2015-12-01,-0.0380367111462082,tree
tree_19,"[-12.707428088596602, 8.598953092447799]",2015-12-01,0.0117708583596532,tree
tree_20,"[-12.089248586010005, 9.480142060884234]",2015-12-01,-0.0690255386268899,tree
tree_21,"[-12.05699453237849, 7.999454107609768]",2015-12-01,-0.0196698562568954,tree
tree_22,"[-11.226703675916225, 9.262492630198462]",2015-12-01,-0.05979767596585,tree
tree_23,"[-10.78400468577152, 8.378438005842337]",2015-12-01,-0.02730764317421,tree
tree_24,"[-11.805918636402556, 9.499720634073256]",2015-12-01,-0.0497655589626261,tree
tree_25,"[-10.887620523538699, 8.172577202812947]",2015-12-01,-0.0301566626743413,tree
tree_26,"[-12.730428074607604, 8.049076573686946]",2015-12-01,-0.0078154478836483,tree
tree_27,"[-11.8134428614669, 9.98421783987528]",2015-12-01,-0.0425990240866141,tree
tree_28,"[-10.575168704391059, 8.149244131563044]",2015-12-01,-0.0387422372686346,tree
tree_29,"[-11.170735802049734, 9.876640531917582]",2015-12-01,0.2492784411163809,tree
tree_30,"[-12.234335298749723, 9.77762738759242]",2015-12-01,-0.057951368078747,tree
tree_31,"[-11.97472663002821, 9.662352475275908]",2015-12-01,-0.0738008823753398,tree
tree_32,"[-12.628056387400836, 9.2423913929165]",2015-12-01,-0.0290736063439396,tree
tree_33,"[-12.400839372696801, 9.819530066736439]",2015-12-01,-0.0664455221106154,tree
tree_34,"[-11.188472143413714, 7.579751726984244]",2015-12-01,-0.0392104285277685,tree
tree_35,"[-11.559250666995775, 8.813623237116962]",2015-12-01,-0.0279880292546896,tree
tree_36,"[-12.615151135848231, 9.199556202139204]",2015-12-01,-0.0831258644411775,tree
tree_37,"[-11.446116702848288, 8.0829699523154]",2015-12-01,-0.0174155978987642,tree
tree_38,"[-11.767627597673389, 8.553376036923899]",2015-12-01,-0.0043422850407848004,tree
tree_39,"[-12.35344769763381, 9.692474184803153]",2015-12-01,-0.0433324402608781,tree
tree_40,"[-11.654718211832849, 9.692655021455097]",2015-12-01,0.9280788829882696,tree
tree_41,"[-12.070012985284581, 9.874117197867227]",2015-12-01,-0.0697585021625392,tree
tree_42,"[-11.733995671765806, 9.920536043527445]",2015-12-01,-0.0582214839170236,tree
tree_43,"[-11.486078247019988, 8.781629344780729]",2015-12-01,0.0344685619675078,tree
tree_44,"[-10.83180223715611, 7.990300789814084]",2015-12-01,-0.0553269233193633,tree
tree_45,"[-11.191434706468256, 8.846221803581065]",2015-12-01,-0.0233145049941031,tree
tree_46,"[-10.906727774655725, 7.623412050939405]",2015-12-01,-0.0263673415129266,tree
tree_47,"[-11.225589156732275, 8.051514200776348]",2015-12-01,-0.0504872448091627,tree
tree_48,"[-12.100675647414109, 9.144460857865157]",2015-12-01,-0.0210104669150333,tree
tree_49,"[-10.512108024162112, 8.658644534165038]",2015-12-01,0.0254305509917585,tree
tree_50,"[-11.338685644980906, 8.979726496231624]",2015-12-01,-0.038653454803821,tree
tree_51,"[-12.06680992473257, 9.130617863855921]",2015-12-01,-0.015754630501497,tree
tree_52,"[-10.891112836423709, 8.971102981060218]",2015-12-01,0.0144658215271052,tree
tree_53,"[-11.225425494879728, 9.584728452329147]",2015-12-01,-0.0611875494363522,tree
tree_54,"[-12.654171099601095, 8.256954207584677]",2015-12-01,-0.015021114511669,tree
tree_0,"[-12.17503067677975, 9.66687598974862]",2016-01-01,-0.0705866557289114,tree
tree_1,"[-11.262036573388308, 8.160969908434629]",2016-01-01,-0.1026975053072473,tree
tree_2,"[-11.13137723485804, 8.06372341512419]",2016-01-01,-0.094048177584559,tree
tree_3,"[-12.94397360098245, 8.90835597442643]",2016-01-01,-0.0521377859527134,tree
tree_4,"[-10.642673837548983, 8.5399568621107]",2016-01-01,-0.0768368161014123,tree
tree_5,"[-11.278165370305556, 9.64038943419362]",2016-01-01,-0.0595063889711959,tree
tree_6,"[-12.910582282004743, 8.649886836498862]",2016-01-01,-0.0405678998520441,tree
tree_7,"[-12.238503609450673, 9.203949589682702]",2016-01-01,-0.0437108041174623,tree
tree_8,"[-12.039093376256593, 9.174868219782105]",2016-01-01,-0.0757978971728419,tree
tree_9,"[-12.78662938465795, 8.321523638067092]",2016-01-01,-0.0884994071271961,tree
tree_10,"[-11.171437683447222, 9.078336637619136]",2016-01-01,-0.0772941111334078,tree
tree_11,"[-11.63843715987665, 7.800436861244343]",2016-01-01,-0.0994615057372203,tree
tree_12,"[-12.392492309119397, 8.054702066760422]",2016-01-01,-0.0428042578657039,tree
tree_13,"[-12.608906049077698, 8.486851426971757]",2016-01-01,-0.0586744675549262,tree
tree_14,"[-12.59025984970882, 9.089299462294987]",2016-01-01,-0.0917814424488733,tree
tree_15,"[-10.587111971554519, 8.19949601360739]",2016-01-01,-0.1170411485172243,tree
tree_16,"[-12.61660507579259, 8.076925787644932]",2016-01-01,-0.0544335199673728,tree
tree_17,"[-12.49706195783479, 8.230162092310179]",2016-01-01,-0.0673248877165047,tree
tree_18,"[-12.573494309259104, 8.580357190946753]",2016-01-01,-0.0790180624069324,tree
tree_19,"[-12.707428088596602, 8.598953092447799]",2016-01-01,-0.0496044533910236,tree
tree_20,"[-12.089248586010005, 9.480142060884234]",2016-01-01,-0.0731914218365786,tree
tree_21,"[-12.05699453237849, 7.999454107609768]",2016-01-01,-0.0726897043366998,tree
tree_22,"[-11.226703675916225, 9.262492630198462]",2016-01-01,0.0089860563323643,tree
tree_23,"[-10.78400468577152, 8.378438005842337]",2016-01-01,-0.113229447326559,tree
tree_24,"[-11.805918636402556, 9.499720634073256]",2016-01-01,0.0691002415228986,tree
tree_25,"[-10.887620523538699, 8.172577202812947]",2016-01-01,-0.1106281777012773,tree
tree_26,"[-12.730428074607604, 8.049076573686946]",2016-01-01,-0.0628491977710886,tree
tree_27,"[-11.8134428614669, 9.98421783987528]",2016-01-01,-0.0519885957898872,tree
tree_28,"[-10.575168704391059, 8.149244131563044]",2016-01-01,-0.0956221278302667,tree
tree_29,"[-11.170735802049734, 9.876640531917582]",2016-01-01,0.1589468543218317,tree
tree_30,"[-12.234335298749723, 9.77762738759242]",2016-01-01,-0.0471510472531739,tree
tree_31,"[-11.97472663002821, 9.662352475275908]",2016-01-01,-0.0306455038131716,tree
tree_32,"[-12.628056387400836, 9.2423913929165]",2016-01-01,-0.0786585536823982,tree
tree_33,"[-12.400839372696801, 9.819530066736439]",2016-01-01,0.0218545429432227,tree
tree_34,"[-11.188472143413714, 7.579751726984244]",2016-01-01,-0.114576281017777,tree
tree_35,"[-11.559250666995775, 8.813623237116962]",2016-01-01,-0.098144895567791,tree
tree_36,"[-12.615151135848231, 9.199556202139204]",2016-01-01,-0.0462848012751475,tree
tree_37,"[-11.446116702848288, 8.0829699523154]",2016-01-01,-0.0654390532736648,tree
tree_38,"[-11.767627597673389, 8.553376036923899]",2016-01-01,-0.1189341256424133,tree
tree_39,"[-12.35344769763381, 9.692474184803153]",2016-01-01,-0.0892791792654001,tree
tree_40,"[-11.654718211832849, 9.692655021455097]",2016-01-01,0.0387359029670766,tree
tree_41,"[-12.070012985284581, 9.874117197867227]",2016-01-01,0.0348731485608865,tree
tree_42,"[-11.733995671765806, 9.920536043527445]",2016-01-01,-0.0549825642210827,tree
tree_43,"[-11.486078247019988, 8.781629344780729]",2016-01-01,-0.0973622127374576,tree
tree_44,"[-10.83180223715611, 7.990300789814084]",2016-01-01,-0.1135850876705924,tree
tree_45,"[-11.191434706468256, 8.846221803581065]",2016-01-01,-0.1135101638370396,tree
tree_46,"[-10.906727774655725, 7.623412050939405]",2016-01-01,-0.0915198762875992,tree
tree_47,"[-11.225589156732275, 8.051514200776348]",2016-01-01,-0.118192219641704,tree
tree_48,"[-12.100675647414109, 9.144460857865157]",2016-01-01,-0.0716149902355767,tree
tree_49,"[-10.512108024162112, 8.658644534165038]",2016-01-01,-0.0579888532685213,tree
tree_50,"[-11.338685644980906, 8.979726496231624]",2016-01-01,-0.0881341265896487,tree
tree_51,"[-12.06680992473257, 9.130617863855921]",2016-01-01,-0.0806350268516595,tree
tree_52,"[-10.891112836423709, 8.971102981060218]",2016-01-01,0.6604122369052821,tree
tree_53,"[-11.225425494879728, 9.584728452329147]",2016-01-01,-0.0762644631596757,tree
tree_54,"[-12.654171099601095, 8.256954207584677]",2016-01-01,-0.0671457027621673,tree
tree_0,"[-12.17503067677975, 9.66687598974862]",2016-02-01,0.0654880691054131,tree
tree_1,"[-11.262036573388308, 8.160969908434629]",2016-02-01,-0.0498889496688343,tree
tree_2,"[-11.13137723485804, 8.06372341512419]",2016-02-01,0.0184128377625396,tree
tree_3,"[-12.94397360098245, 8.90835597442643]",2016-02-01,-0.0211634159408065,tree
tree_4,"[-10.642673837548983, 8.5399568621107]",2016-02-01,-0.0077068785107525,tree
tree_5,"[-11.278165370305556, 9.64038943419362]",2016-02-01,0.0760915996832523,tree
tree_6,"[-12.910582282004743, 8.649886836498862]",2016-02-01,-0.0239707304769798,tree
tree_7,"[-12.238503609450673, 9.203949589682702]",2016-02-01,-0.009109091085183,tree
tree_8,"[-12.039093376256593, 9.174868219782105]",2016-02-01,0.0115481281987518,tree
tree_9,"[-12.78662938465795, 8.321523638067092]",2016-02-01,-0.0116514932297252,tree
tree_10,"[-11.171437683447222, 9.078336637619136]",2016-02-01,0.017903991209153602,tree
tree_11,"[-11.63843715987665, 7.800436861244343]",2016-02-01,-0.0189149305007416,tree
tree_12,"[-12.392492309119397, 8.054702066760422]",2016-02-01,-0.0477355079813224,tree
tree_13,"[-12.608906049077698, 8.486851426971757]",2016-02-01,-0.0053593396385962,tree
tree_14,"[-12.59025984970882, 9.089299462294987]",2016-02-01,0.1389061739167521,tree
tree_15,"[-10.587111971554519, 8.19949601360739]",2016-02-01,-0.0197039351206488,tree
tree_16,"[-12.61660507579259, 8.076925787644932]",2016-02-01,-0.0306898846270681,tree
tree_17,"[-12.49706195783479, 8.230162092310179]",2016-02-01,-0.0304707967882226,tree
tree_18,"[-12.573494309259104, 8.580357190946753]",2016-02-01,-0.0231550346288685,tree
tree_19,"[-12.707428088596602, 8.598953092447799]",2016-02-01,2.171001527893378,tree
tree_20,"[-12.089248586010005, 9.480142060884234]",2016-02-01,0.3168321192928823,tree
tree_21,"[-12.05699453237849, 7.999454107609768]",2016-02-01,0.0099403209704682,tree
tree_22,"[-11.226703675916225, 9.262492630198462]",2016-02-01,0.0143678699185153,tree
tree_23,"[-10.78400468577152, 8.378438005842337]",2016-02-01,-0.0260942159967081,tree
tree_24,"[-11.805918636402556, 9.499720634073256]",2016-02-01,0.0265793388696528,tree
tree_25,"[-10.887620523538699, 8.172577202812947]",2016-02-01,-0.00800705010281,tree
tree_26,"[-12.730428074607604, 8.049076573686946]",2016-02-01,-0.0266274463204954,tree
tree_27,"[-11.8134428614669, 9.98421783987528]",2016-02-01,0.556368407888812,tree
tree_28,"[-10.575168704391059, 8.149244131563044]",2016-02-01,2.802180910895e-4,tree
tree_29,"[-11.170735802049734, 9.876640531917582]",2016-02-01,0.2599563941660507,tree
tree_30,"[-12.234335298749723, 9.77762738759242]",2016-02-01,0.2163608414447523,tree
tree_31,"[-11.97472663002821, 9.662352475275908]",2016-02-01,8.6142815915e-4,tree
tree_32,"[-12.628056387400836, 9.2423913929165]",2016-02-01,-0.0360223808060558,tree
tree_33,"[-12.400839372696801, 9.819530066736439]",2016-02-01,0.0949062816414763,tree
tree_34,"[-11.188472143413714, 7.579751726984244]",2016-02-01,-0.0053522573086936,tree
tree_35,"[-11.559250666995775, 8.813623237116962]",2016-02-01,-0.0145106340432803,tree
tree_36,"[-12.615151135848231, 9.199556202139204]",2016-02-01,-0.0464818282517402,tree
tree_37,"[-11.446116702848288, 8.0829699523154]",2016-02-01,-0.0332202323753281,tree
tree_38,"[-11.767627597673389, 8.553376036923899]",2016-02-01,-0.0460492662961931,tree
tree_39,"[-12.35344769763381, 9.692474184803153]",2016-02-01,0.0252812795979267,tree
tree_40,"[-11.654718211832849, 9.692655021455097]",2016-02-01,0.2586127530401339,tree
tree_41,"[-12.070012985284581, 9.874117197867227]",2016-02-01,0.1987843168107554,tree
tree_42,"[-11.733995671765806, 9.920536043527445]",2016-02-01,0.1022364847725713,tree
tree_43,"[-11.486078247019988, 8.781629344780729]",2016-02-01,-0.0185128095113,tree
tree_44,"[-10.83180223715611, 7.990300789814084]",2016-02-01,-0.0121139421549488,tree
tree_45,"[-11.191434706468256, 8.846221803581065]",2016-02-01,-0.0010154047710786,tree
tree_46,"[-10.906727774655725, 7.623412050939405]",2016-02-01,-0.0050309299987702,tree
tree_47,"[-11.225589156732275, 8.051514200776348]",2016-02-01,-0.0435331424816037,tree
tree_48,"[-12.100675647414109, 9.144460857865157]",2016-02-01,0.3662276963186004,tree
tree_49,"[-10.512108024162112, 8.658644534165038]",2016-02-01,0.0444650129247909,tree
tree_50,"[-11.338685644980906, 8.979726496231624]",2016-02-01,-0.0098642180673876,tree
tree_51,"[-12.06680992473257, 9.130617863855921]",2016-02-01,0.0171899509283141,tree
tree_52,"[-10.891112836423709, 8.971102981060218]",2016-02-01,0.0465116259040012,tree
tree_53,"[-11.225425494879728, 9.584728452329147]",2016-02-01,0.0210486366436397,tree
tree_54,"[-12.654171099601095, 8.256954207584677]",2016-02-01,-0.0385818157670193,tree
tree_0,"[-12.17503067677975, 9.66687598974862]",2016-03-01,0.0322007615628673,tree
tree_1,"[-11.262036573388308, 8.160969908434629]",2016-03-01,0.0797218147854391,tree
tree_2,"[-11.13137723485804, 8.06372341512419]",2016-03-01,0.0755922908867876,tree
tree_3,"[-12.94397360098245, 8.90835597442643]",2016-03-01,0.0269993983425336,tree
tree_4,"[-10.642673837548983, 8.5399568621107]",2016-03-01,0.0229844811894117,tree
tree_5,"[-11.278165370305556, 9.64038943419362]",2016-03-01,0.8165431838290376,tree
tree_6,"[-12.910582282004743, 8.649886836498862]",2016-03-01,0.0185509017324508,tree
tree_7,"[-12.238503609450673, 9.203949589682702]",2016-03-01,0.0435203753064184,tree
tree_8,"[-12.039093376256593, 9.174868219782105]",2016-03-01,0.4449732202867757,tree
tree_9,"[-12.78662938465795, 8.321523638067092]",2016-03-01,0.0152573838215935,tree
tree_10,"[-11.171437683447222, 9.078336637619136]",2016-03-01,0.0344065725385077,tree
tree_11,"[-11.63843715987665, 7.800436861244343]",2016-03-01,0.0384152079758146,tree
tree_12,"[-12.392492309119397, 8.054702066760422]",2016-03-01,0.0059457631680894,tree
tree_13,"[-12.608906049077698, 8.486851426971757]",2016-03-01,0.0252975025080226,tree
tree_14,"[-12.59025984970882, 9.089299462294987]",2016-03-01,0.0272797057554346,tree
tree_15,"[-10.587111971554519, 8.19949601360739]",2016-03-01,0.0428004680405634,tree
tree_16,"[-12.61660507579259, 8.076925787644932]",2016-03-01,0.0174788606674431,tree
tree_17,"[-12.49706195783479, 8.230162092310179]",2016-03-01,0.0361879654117879,tree
tree_18,"[-12.573494309259104, 8.580357190946753]",2016-03-01,0.0284329375558135,tree
tree_19,"[-12.707428088596602, 8.598953092447799]",2016-03-01,0.0208378961147344,tree
tree_20,"[-12.089248586010005, 9.480142060884234]",2016-03-01,0.0274836938266733,tree
tree_21,"[-12.05699453237849, 7.999454107609768]",2016-03-01,0.0273838590127221,tree
tree_22,"[-11.226703675916225, 9.262492630198462]",2016-03-01,0.0071300012030715,tree
tree_23,"[-10.78400468577152, 8.378438005842337]",2016-03-01,0.0485879726472792,tree
tree_24,"[-11.805918636402556, 9.499720634073256]",2016-03-01,0.0587506487458208,tree
tree_25,"[-10.887620523538699, 8.172577202812947]",2016-03-01,0.0658381850988632,tree
tree_26,"[-12.730428074607604, 8.049076573686946]",2016-03-01,0.0119650461435503,tree
tree_27,"[-11.8134428614669, 9.98421783987528]",2016-03-01,0.0144829065164481,tree
tree_28,"[-10.575168704391059, 8.149244131563044]",2016-03-01,0.0683565306779986,tree
tree_29,"[-11.170735802049734, 9.876640531917582]",2016-03-01,0.0317875519508932,tree
tree_30,"[-12.234335298749723, 9.77762738759242]",2016-03-01,0.060366193727308,tree
tree_31,"[-11.97472663002821, 9.662352475275908]",2016-03-01,-0.0016296025392449,tree
tree_32,"[-12.628056387400836, 9.2423913929165]",2016-03-01,0.0233129391973421,tree
tree_33,"[-12.400839372696801, 9.819530066736439]",2016-03-01,0.028416646338633,tree
tree_34,"[-11.188472143413714, 7.579751726984244]",2016-03-01,0.0351637673153361,tree
tree_35,"[-11.559250666995775, 8.813623237116962]",2016-03-01,-8.965603715154e-4,tree
tree_36,"[-12.615151135848231, 9.199556202139204]",2016-03-01,-0.012674145585661,tree
tree_37,"[-11.446116702848288, 8.0829699523154]",2016-03-01,0.0135513530868552,tree
tree_38,"[-11.767627597673389, 8.553376036923899]",2016-03-01,0.033282712596157,tree
tree_39,"[-12.35344769763381, 9.692474184803153]",2016-03-01,0.0306407345229412,tree
tree_40,"[-11.654718211832849, 9.692655021455097]",2016-03-01,0.0018049289649238,tree
tree_41,"[-12.070012985284581, 9.874117197867227]",2016-03-01,0.0331554156172438,tree
tree_42,"[-11.733995671765806, 9.920536043527445]",2016-03-01,0.0118466336619414,tree
tree_43,"[-11.486078247019988, 8.781629344780729]",2016-03-01,0.0349020940174618,tree
tree_44,"[-10.83180223715611, 7.990300789814084]",2016-03-01,0.0700044498254215,tree
tree_45,"[-11.191434706468256, 8.846221803581065]",2016-03-01,0.0118292215047313,tree
tree_46,"[-10.906727774655725, 7.623412050939405]",2016-03-01,0.0295423229445585,tree
tree_47,"[-11.225589156732275, 8.051514200776348]",2016-03-01,0.0313175198673792,tree
tree_48,"[-12.100675647414109, 9.144460857865157]",2016-03-01,0.055240220473964,tree
tree_49,"[-10.512108024162112, 8.658644534165038]",2016-03-01,0.0396776356018635,tree
tree_50,"[-11.338685644980906, 8.979726496231624]",2016-03-01,0.1250021680487257,tree
tree_51,"[-12.06680992473257, 9.130617863855921]",2016-03-01,0.0365969597013948,tree
tree_52,"[-10.891112836423709, 8.971102981060218]",2016-03-01,0.0519309752015071,tree
tree_53,"[-11.225425494879728, 9.584728452329147]",2016-03-01,0.3206842115089195,tree
tree_54,"[-12.654171099601095, 8.256954207584677]",2016-03-01,0.0188416064768679,tree
tree_0,"[-12.17503067677975, 9.66687598974862]",2016-04-01,0.1039022073523886,tree
tree_1,"[-11.262036573388308, 8.160969908434629]",2016-04-01,0.138514102702611,tree
tree_2,"[-11.13137723485804, 8.06372341512419]",2016-04-01,0.1707653958600319,tree
tree_3,"[-12.94397360098245, 8.90835597442643]",2016-04-01,0.131897769509784,tree
tree_4,"[-10.642673837548983, 8.5399568621107]",2016-04-01,0.1673177577969935,tree
tree_5,"[-11.278165370305556, 9.64038943419362]",2016-04-01,0.0943582508716611,tree
tree_6,"[-12.910582282004743, 8.649886836498862]",2016-04-01,0.1687350489977949,tree
tree_7,"[-12.238503609450673, 9.203949589682702]",2016-04-01,0.1395834653479796,tree
tree_8,"[-12.039093376256593, 9.174868219782105]",2016-04-01,0.1262904818431693,tree
tree_9,"[-12.78662938465795, 8.321523638067092]",2016-04-01,0.1501569190684639,tree
tree_10,"[-11.171437683447222, 9.078336637619136]",2016-04-01,0.0982615017846725,tree
tree_11,"[-11.63843715987665, 7.800436861244343]",2016-04-01,0.1565248790220161,tree
tree_12,"[-12.392492309119397, 8.054702066760422]",2016-04-01,0.231562955137197,tree
tree_13,"[-12.608906049077698, 8.486851426971757]",2016-04-01,0.1507432796001391,tree
tree_14,"[-12.59025984970882, 9.089299462294987]",2016-04-01,0.1640173259433814,tree
tree_15,"[-10.587111971554519, 8.19949601360739]",2016-04-01,0.151711858767,tree
tree_16,"[-12.61660507579259, 8.076925787644932]",2016-04-01,0.1406877273262603,tree
tree_17,"[-12.49706195783479, 8.230162092310179]",2016-04-01,0.1861316816182192,tree
tree_18,"[-12.573494309259104, 8.580357190946753]",2016-04-01,0.1851383029132927,tree
tree_19,"[-12.707428088596602, 8.598953092447799]",2016-04-01,0.180963291714443,tree
tree_20,"[-12.089248586010005, 9.480142060884234]",2016-04-01,0.1290503804907396,tree
tree_21,"[-12.05699453237849, 7.999454107609768]",2016-04-01,0.1840333162790709,tree
tree_22,"[-11.226703675916225, 9.262492630198462]",2016-04-01,0.1932530631005754,tree
tree_23,"[-10.78400468577152, 8.378438005842337]",2016-04-01,0.1774097982063458,tree
tree_24,"[-11.805918636402556, 9.499720634073256]",2016-04-01,0.1157640058750067,tree
tree_25,"[-10.887620523538699, 8.172577202812947]",2016-04-01,0.1382341185502449,tree
tree_26,"[-12.730428074607604, 8.049076573686946]",2016-04-01,0.1736891998635142,tree
tree_27,"[-11.8134428614669, 9.98421783987528]",2016-04-01,0.1451205257449674,tree
tree_28,"[-10.575168704391059, 8.149244131563044]",2016-04-01,0.1684847237870801,tree
tree_29,"[-11.170735802049734, 9.876640531917582]",2016-04-01,0.1282984672610928,tree
tree_30,"[-12.234335298749723, 9.77762738759242]",2016-04-01,0.3047674011372665,tree
tree_31,"[-11.97472663002821, 9.662352475275908]",2016-04-01,0.147987437440016,tree
tree_32,"[-12.628056387400836, 9.2423913929165]",2016-04-01,0.1441106416972066,tree
tree_33,"[-12.400839372696801, 9.819530066736439]",2016-04-01,0.1397069148299625,tree
tree_34,"[-11.188472143413714, 7.579751726984244]",2016-04-01,0.2021094515314241,tree
tree_35,"[-11.559250666995775, 8.813623237116962]",2016-04-01,0.1551714429945535,tree
tree_36,"[-12.615151135848231, 9.199556202139204]",2016-04-01,0.1688398261567843,tree
tree_37,"[-11.446116702848288, 8.0829699523154]",2016-04-01,0.1557760026177609,tree
tree_38,"[-11.767627597673389, 8.553376036923899]",2016-04-01,0.1924609935858806,tree
tree_39,"[-12.35344769763381, 9.692474184803153]",2016-04-01,0.1529446583631434,tree
tree_40,"[-11.654718211832849, 9.692655021455097]",2016-04-01,0.1134714231484136,tree
tree_41,"[-12.070012985284581, 9.874117197867227]",2016-04-01,0.2756361989629378,tree
tree_42,"[-11.733995671765806, 9.920536043527445]",2016-04-01,0.1481496013224885,tree
tree_43,"[-11.486078247019988, 8.781629344780729]",2016-04-01,0.1567114192269239,tree
tree_44,"[-10.83180223715611, 7.990300789814084]",2016-04-01,0.1877863137630446,tree
tree_45,"[-11.191434706468256, 8.846221803581065]",2016-04-01,0.1557014902566527,tree
tree_46,"[-10.906727774655725, 7.623412050939405]",2016-04-01,0.1767021541323874,tree
tree_47,"[-11.225589156732275, 8.051514200776348]",2016-04-01,0.1466059052481569,tree
tree_48,"[-12.100675647414109, 9.144460857865157]",2016-04-01,0.1774937958947963,tree
tree_49,"[-10.512108024162112, 8.658644534165038]",2016-04-01,0.1198042219325836,tree
tree_50,"[-11.338685644980906, 8.979726496231624]",2016-04-01,0.20278195922003,tree
tree_51,"[-12.06680992473257, 9.130617863855921]",2016-04-01,0.1434537055288556,tree
tree_52,"[-10.891112836423709, 8.971102981060218]",2016-04-01,0.1344934749798209,tree
tree_53,"[-11.225425494879728, 9.584728452329147]",2016-04-01,0.1493316704229139,tree
tree_54,"[-12.654171099601095, 8.256954207584677]",2016-04-01,0.1327637926557806,tree
tree_0,"[-12.17503067677975, 9.66687598974862]",2016-05-01,0.1174056215754723,tree
tree_1,"[-11.262036573388308, 8.160969908434629]",2016-05-01,0.1887941227625435,tree
tree_2,"[-11.13137723485804, 8.06372341512419]",2016-05-01,0.1843168957334897,tree
tree_3,"[-12.94397360098245, 8.90835597442643]",2016-05-01,0.0987833301061771,tree
tree_4,"[-10.642673837548983, 8.5399568621107]",2016-05-01,0.0906085389951586,tree
tree_5,"[-11.278165370305556, 9.64038943419362]",2016-05-01,0.108896505078219,tree
tree_6,"[-12.910582282004743, 8.649886836498862]",2016-05-01,0.1156584411254286,tree
tree_7,"[-12.238503609450673, 9.203949589682702]",2016-05-01,0.1171404040580293,tree
tree_8,"[-12.039093376256593, 9.174868219782105]",2016-05-01,0.1057809695052127,tree
tree_9,"[-12.78662938465795, 8.321523638067092]",2016-05-01,0.1813876485998383,tree
tree_10,"[-11.171437683447222, 9.078336637619136]",2016-05-01,0.1044135243196544,tree
tree_11,"[-11.63843715987665, 7.800436861244343]",2016-05-01,0.2231191506553866,tree
tree_12,"[-12.392492309119397, 8.054702066760422]",2016-05-01,0.2026181532156091,tree
tree_13,"[-12.608906049077698, 8.486851426971757]",2016-05-01,0.1416187738124076,tree
tree_14,"[-12.59025984970882, 9.089299462294987]",2016-05-01,0.1191525369928225,tree
tree_15,"[-10.587111971554519, 8.19949601360739]",2016-05-01,0.1385967690529604,tree
tree_16,"[-12.61660507579259, 8.076925787644932]",2016-05-01,0.1714226104242615,tree
tree_17,"[-12.49706195783479, 8.230162092310179]",2016-05-01,0.1443476674562497,tree
tree_18,"[-12.573494309259104, 8.580357190946753]",2016-05-01,0.1211086544391977,tree
tree_19,"[-12.707428088596602, 8.598953092447799]",2016-05-01,0.1489062020724536,tree
tree_20,"[-12.089248586010005, 9.480142060884234]",2016-05-01,0.0932447384672771,tree
tree_21,"[-12.05699453237849, 7.999454107609768]",2016-05-01,0.1962843156466977,tree
tree_22,"[-11.226703675916225, 9.262492630198462]",2016-05-01,0.0974564753911556,tree
tree_23,"[-10.78400468577152, 8.378438005842337]",2016-05-01,0.2032445030485477,tree
tree_24,"[-11.805918636402556, 9.499720634073256]",2016-05-01,0.1359605557153305,tree
tree_25,"[-10.887620523538699, 8.172577202812947]",2016-05-01,0.2088535499190665,tree
tree_26,"[-12.730428074607604, 8.049076573686946]",2016-05-01,0.1176900449642665,tree
tree_27,"[-11.8134428614669, 9.98421783987528]",2016-05-01,0.154633406360704,tree
tree_28,"[-10.575168704391059, 8.149244131563044]",2016-05-01,0.1237945682749693,tree
tree_29,"[-11.170735802049734, 9.876640531917582]",2016-05-01,0.1211692117379878,tree
tree_30,"[-12.234335298749723, 9.77762738759242]",2016-05-01,0.1328399828421197,tree
tree_31,"[-11.97472663002821, 9.662352475275908]",2016-05-01,0.0735040798730572,tree
tree_32,"[-12.628056387400836, 9.2423913929165]",2016-05-01,0.1263045142815148,tree
tree_33,"[-12.400839372696801, 9.819530066736439]",2016-05-01,0.1428460841049812,tree
tree_34,"[-11.188472143413714, 7.579751726984244]",2016-05-01,0.2051530802021967,tree
tree_35,"[-11.559250666995775, 8.813623237116962]",2016-05-01,0.0961154548149586,tree
tree_36,"[-12.615151135848231, 9.199556202139204]",2016-05-01,0.1089415743045039,tree
tree_37,"[-11.446116702848288, 8.0829699523154]",2016-05-01,0.1518335357923032,tree
tree_38,"[-11.767627597673389, 8.553376036923899]",2016-05-01,0.1472811668440078,tree
tree_39,"[-12.35344769763381, 9.692474184803153]",2016-05-01,0.1018627133676173,tree
tree_40,"[-11.654718211832849, 9.692655021455097]",2016-05-01,0.1401530121668541,tree
tree_41,"[-12.070012985284581, 9.874117197867227]",2016-05-01,0.1129427764626988,tree
tree_42,"[-11.733995671765806, 9.920536043527445]",2016-05-01,0.1266506065988699,tree
tree_43,"[-11.486078247019988, 8.781629344780729]",2016-05-01,0.1088122313806783,tree
tree_44,"[-10.83180223715611, 7.990300789814084]",2016-05-01,0.1833764200986289,tree
tree_45,"[-11.191434706468256, 8.846221803581065]",2016-05-01,0.1102952646134906,tree
